File,Species,Time
SwiftOne_20250304_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250306_060000(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250309_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250315_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250315_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250315_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250315_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250319_044500(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250321_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250321_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250322_164500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250322_164500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250323_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250324_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250324_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250324_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250325_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250326_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250326_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250327_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250327_171500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250327_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250327_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250328_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250328_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250328_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250328_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250328_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250329_170000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250329_170000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250329_170000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250402_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250402_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250402_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250402_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250402_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250402_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250402_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250402_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_083001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250403_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250405_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250405_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250405_180000(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250407_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250408_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250408_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250408_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250411_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250412_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_051500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250413_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
